WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2023-10-14,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,2,4194.0,Political violence,327.0,10.5177,1.52
2023-10-28,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,35167.0,Political violence,327.0,10.5177,1.52
2023-11-18,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,43846.0,Political violence,327.0,10.5177,1.52
2023-12-09,Western Africa,Benin,Atacora,Violence against civilians,Attack,3,3,57903.0,Political violence,327.0,10.5177,1.52
2023-12-23,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,26518.0,Political violence,327.0,10.5177,1.52
2023-12-30,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,32743.0,Political violence,327.0,10.5177,1.52
2024-01-06,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,14786.0,Political violence,327.0,10.5177,1.52
2024-01-20,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,23708.0,Political violence,327.0,10.5177,1.52
2024-02-17,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,8682.0,Political violence,327.0,10.5177,1.52
2024-02-24,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,8682.0,Political violence,327.0,10.5177,1.52
2024-03-02,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,2,10191.0,Political violence,327.0,10.5177,1.52
2024-03-30,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,47683.0,Political violence,327.0,10.5177,1.52
2024-04-06,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,35966.0,Political violence,327.0,10.5177,1.52
2024-04-27,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,1,32962.0,Political violence,327.0,10.5177,1.52
2024-05-04,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,2,5868.0,Political violence,327.0,10.5177,1.52
2024-05-11,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,2205.0,Political violence,327.0,10.5177,1.52
2024-05-18,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,18.0,Political violence,327.0,10.5177,1.52
2024-05-25,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,47683.0,Political violence,327.0,10.5177,1.52
2024-06-15,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,862.0,Political violence,327.0,10.5177,1.52
2024-06-29,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,82.0,Political violence,327.0,10.5177,1.52
2024-07-13,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,2,21445.0,Political violence,327.0,10.5177,1.52
2024-07-20,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,2,3386.0,Political violence,327.0,10.5177,1.52
2024-08-24,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,1812.0,Political violence,327.0,10.5177,1.52
2024-09-21,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,6128.0,Political violence,327.0,10.5177,1.52
2024-09-28,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,3386.0,Political violence,327.0,10.5177,1.52
2024-11-09,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,2,3988.0,Political violence,327.0,10.5177,1.52
2024-11-23,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,767.0,Political violence,327.0,10.5177,1.52
2024-12-14,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,2,309.0,Political violence,327.0,10.5177,1.52
2024-12-21,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,47328.0,Political violence,327.0,10.5177,1.52
2024-12-28,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,2751.0,Political violence,327.0,10.5177,1.52
2025-01-04,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,0,1457.0,Political violence,327.0,10.5177,1.52
2025-02-01,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,2,2710.0,Political violence,327.0,10.5177,1.52
2025-03-01,Western Africa,Benin,Atacora,Violence against civilians,Attack,3,5,46263.0,Political violence,327.0,10.5177,1.52
2025-04-05,Western Africa,Benin,Atacora,Violence against civilians,Attack,1,1,106431.0,Political violence,327.0,10.5177,1.52
2025-04-26,Western Africa,Benin,Atacora,Violence against civilians,Attack,3,1,17986.0,Political violence,327.0,10.5177,1.52
2025-05-10,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,1,2187.0,Political violence,327.0,10.5177,1.52
2025-05-17,Western Africa,Benin,Atacora,Violence against civilians,Attack,2,2,125735.0,Political violence,327.0,10.5177,1.52
2025-03-29,Western Africa,Benin,Atacora,Violence against civilians,Sexual violence,1,0,14852.0,Political violence,327.0,10.5177,1.52
2024-09-28,Western Africa,Benin,Atlantique,Protests,Peaceful protest,1,0,57741.0,Demonstrations,328.0,6.6135,2.2186
2024-10-12,Western Africa,Benin,Atlantique,Protests,Peaceful protest,1,0,57741.0,Demonstrations,328.0,6.6135,2.2186
2024-11-30,Western Africa,Benin,Atlantique,Protests,Peaceful protest,1,0,11812.0,Demonstrations,328.0,6.6135,2.2186
2021-04-03,Western Africa,Benin,Atlantique,Protests,Protest with intervention,1,0,53544.0,Demonstrations,328.0,6.6135,2.2186
2021-09-04,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,147933.0,Political violence,328.0,6.6135,2.2186
2021-10-02,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,147933.0,Political violence,328.0,6.6135,2.2186
2021-12-11,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,147933.0,Political violence,328.0,6.6135,2.2186
2022-01-29,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,97470.0,Political violence,328.0,6.6135,2.2186
2022-03-26,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,6103.0,Political violence,328.0,6.6135,2.2186
2022-09-17,Western Africa,Benin,Atlantique,Riots,Mob violence,2,4,9285.0,Political violence,328.0,6.6135,2.2186
2022-10-08,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,44627.0,Political violence,328.0,6.6135,2.2186
2022-11-12,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,5784.0,Political violence,328.0,6.6135,2.2186
2022-11-26,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,151911.0,Political violence,328.0,6.6135,2.2186
2022-12-03,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,151911.0,Political violence,328.0,6.6135,2.2186
2023-02-04,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,155822.0,Political violence,328.0,6.6135,2.2186
2023-02-11,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,155822.0,Political violence,328.0,6.6135,2.2186
2023-08-19,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,155822.0,Political violence,328.0,6.6135,2.2186
2024-02-10,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,6082.0,Political violence,328.0,6.6135,2.2186
2024-02-17,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,159737.0,Political violence,328.0,6.6135,2.2186
2024-04-06,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,159737.0,Political violence,328.0,6.6135,2.2186
2024-04-20,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,159737.0,Political violence,328.0,6.6135,2.2186
2024-07-27,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,159737.0,Political violence,328.0,6.6135,2.2186
2024-12-28,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,48299.0,Political violence,328.0,6.6135,2.2186
2025-01-11,Western Africa,Benin,Atlantique,Riots,Mob violence,1,1,49318.0,Political violence,328.0,6.6135,2.2186
2025-02-01,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,163560.0,Political violence,328.0,6.6135,2.2186
2025-02-15,Western Africa,Benin,Atlantique,Riots,Mob violence,1,0,163560.0,Political violence,328.0,6.6135,2.2186
2024-08-24,Western Africa,Benin,Atlantique,Strategic developments,Arrests,1,0,,Strategic developments,328.0,6.6135,2.2186
2024-11-09,Western Africa,Benin,Atlantique,Strategic developments,Arrests,1,0,,Strategic developments,328.0,6.6135,2.2186
