Date,SourceCommonName,Persons,Organizations,Locations,Counts,V2Tone,TranslationInfo
20250405144500,premiumtimesng.com,yan sakai;abbas tajudeen;theophilus danjuma;bola tinubu;ahmed aminu-ramatu yusuf;barau jibrin;adeola ajayi,nigerian meteorological agency;northern states governor forum;deputy senate;security service;cabinet affairs office,"5#Rivers State, Rivers, Nigeria#NI#NI50#4.75#6.83333#-2025387;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623;1#Benin#BN#BN#9.5#2.25#BN;1#Nigeria#NI#NI#10#8#NI;4#Hausawa, Sokoto, Nigeria#NI#NI51#13.1419#5.28936#10481880;4#Middle Belt, Nigeria (General), Nigeria#NI#NI00#8#8#-2019662;4#Port Harcourt, Rivers, Nigeria#NI#NI50#4.78917#6.99861#-2025046;5#Kano State, Kano, Nigeria#NI#NI29#11.5#8.5#-2014618;4#Buhari, Kano, Nigeria#NI#NI29#11.4148#8.25082#-2008713;4#Uromi, Edo, Nigeria#NI#NI37#6.70729#6.32843#10572694",,"-7.45265729993891,2.01588271227856,9.46854001221747,11.484422724496,22.4801466096518,0.855222968845449,1511",
20250912164500,nigeriahealthwatch.com,richard hatchett;mark feinberg;muhammad ali pate;melchior athanase,lassa fever vaccine coalition;nigerian academy of science;nigeria health;nigeria federal ministry of health;coalition for epidemic preparedness innovations;lassa international conference;african health organisation;world health organisation;scripps research,"1#Ghana#GH#GH#8#-2#GH;1#Sierra Leone#SL#SL#8.5#-11.5#SL;1#Guinea#GV#GV#11#-10#GV;1#Benin#BN#BN#9.5#2.25#BN;4#Abuja, Abuja Federal Capital Territory, Nigeria#NI#NI11#9.08333#7.53333#-1997013;4#Cabo Verde, Guinea-Bissau (General), Guinea-Bissau#PU#PU00#11.4#-14.9167#-1488828;4#Brussels, Bruxelles-Capitale, Belgium#BE#BE11#50.8333#4.33333#-1955538;1#Gambia#GA#GA#13.5#-15.5#GA;1#Senegal#SG#SG#14#-14#SG;1#Togo#TO#TO#8#1.166667#TO;4#Abidjan, Lagunes, Cote D'ivoire#IV#IV82#5.34111#-4.02806#-2115275;1#Nigeria#NI#NI#10#8#NI;1#Liberia#LI#LI#6.5#-9.5#LI;4#Bissau, Bissau, Guinea-Bissau#PU#PU11#11.85#-15.5833#-1488412",KILL#2000##1#Benin#BN#BN#9.5#2.25#BN;,"-2.46179966044143,4.66893039049236,7.13073005093379,11.7996604414261,19.7792869269949,0.33955857385399,1068",
20250912164500,saharareporters.com,alexander ojumah egwali;elvis ekrakpoariemu,high court;human rights freedom global network;delta state police;police complaint response unit;warri correctional centre;foundation for justice;nigeria police,"1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN;4#Ughelli, Delta, Nigeria#NI#NI36#5.48986#6.00743#-2028996;5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267",,"-9.19117647058824,2.08333333333333,11.2745098039216,13.3578431372549,17.4019607843137,1.10294117647059,749",
20250912164500,saharareporters.com,alexander ojumah egwali;elvis ekrakpoariemu,high court;human rights freedom global network;delta state police;police complaint response unit;warri correctional centre;foundation for justice;nigeria police,"1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN;4#Ughelli, Delta, Nigeria#NI#NI36#5.48986#6.00743#-2028996;5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267",,"-9.19117647058824,2.08333333333333,11.2745098039216,13.3578431372549,17.4019607843137,1.10294117647059,749",
20250912164500,saharareporters.com,alexander ojumah egwali;elvis ekrakpoariemu,high court;human rights freedom global network;delta state police;police complaint response unit;warri correctional centre;foundation for justice;nigeria police,"1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN;4#Ughelli, Delta, Nigeria#NI#NI36#5.48986#6.00743#-2028996;5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267",,"-9.19117647058824,2.08333333333333,11.2745098039216,13.3578431372549,17.4019607843137,1.10294117647059,749",
20250912164500,saharareporters.com,alexander ojumah egwali;elvis ekrakpoariemu,high court;human rights freedom global network;delta state police;police complaint response unit;warri correctional centre;foundation for justice;nigeria police,"1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN;4#Ughelli, Delta, Nigeria#NI#NI36#5.48986#6.00743#-2028996;5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267",,"-9.19117647058824,2.08333333333333,11.2745098039216,13.3578431372549,17.4019607843137,1.10294117647059,749",
20250912190000,blueprint.ng,obasanjo atiku;ilara mokin;amma ogan;anna ebikere ogirri;olusegun obasanjo;adinoyi onukaba-ojo;onukaba adinoyi-ojo;adas sadiq;atiku abubakar;tunde olusunle;onyema ugochukwu;adinoyi onukaba ojo;yusuf itopa,office of the vice;presidential library;office of the vice president;murtala mohammed international airport;united states,"1#United States#US#US#39.828175#-98.5795#US;1#Nigeria#NI#NI#10#8#NI;4#Lagos, Lagos, Nigeria#NI#NI05#6.45306#3.39583#-2017355;4#Kaduna, Kaduna, Nigeria#NI#NI23#10.5231#7.44028#-2014086;1#Benin#BN#BN#9.5#2.25#BN;4#Abuja, Abuja Federal Capital Territory, Nigeria#NI#NI11#9.08333#7.53333#-1997013;4#Akure, Ondo, Nigeria#NI#NI48#7.25256#5.19312#-1998953;4#Abeokuta, Ogun, Nigeria#NI#NI16#7.15#3.35#-1996844;2#New York, United States#US#USNY#42.1497#-74.9384#NY",KILL#57##1#Nigeria#NI#NI#10#8#NI;CRISISLEX_T03_DEAD#57##1#Nigeria#NI#NI#10#8#NI;KILL#57##1#Nigeria#NI#NI#10#8#NI;CRISISLEX_T03_DEAD#57##1#Nigeria#NI#NI#10#8#NI;KILL#32##1#United States#US#US#39.828175#-98.5795#US;CRISISLEX_T03_DEAD#32##1#United States#US#US#39.828175#-98.5795#US;,"-0.493827160493827,3.14814814814815,3.64197530864198,6.79012345679012,18.7654320987654,0.123456790123457,1480",
20250912190000,blueprint.ng,obasanjo atiku;ilara mokin;amma ogan;anna ebikere ogirri;olusegun obasanjo;adinoyi onukaba-ojo;onukaba adinoyi-ojo;adas sadiq;atiku abubakar;tunde olusunle;onyema ugochukwu;adinoyi onukaba ojo;yusuf itopa,office of the vice;presidential library;office of the vice president;murtala mohammed international airport;united states,"1#United States#US#US#39.828175#-98.5795#US;1#Nigeria#NI#NI#10#8#NI;4#Lagos, Lagos, Nigeria#NI#NI05#6.45306#3.39583#-2017355;4#Kaduna, Kaduna, Nigeria#NI#NI23#10.5231#7.44028#-2014086;1#Benin#BN#BN#9.5#2.25#BN;4#Abuja, Abuja Federal Capital Territory, Nigeria#NI#NI11#9.08333#7.53333#-1997013;4#Akure, Ondo, Nigeria#NI#NI48#7.25256#5.19312#-1998953;4#Abeokuta, Ogun, Nigeria#NI#NI16#7.15#3.35#-1996844;2#New York, United States#US#USNY#42.1497#-74.9384#NY",KILL#57##1#Nigeria#NI#NI#10#8#NI;CRISISLEX_T03_DEAD#57##1#Nigeria#NI#NI#10#8#NI;KILL#57##1#Nigeria#NI#NI#10#8#NI;CRISISLEX_T03_DEAD#57##1#Nigeria#NI#NI#10#8#NI;KILL#32##1#United States#US#US#39.828175#-98.5795#US;CRISISLEX_T03_DEAD#32##1#United States#US#US#39.828175#-98.5795#US;,"-0.493827160493827,3.14814814814815,3.64197530864198,6.79012345679012,18.7654320987654,0.123456790123457,1480",
20250308110000,premiumtimesng.com,peter okoye;genevieve nnaji;chibuzor phyno azubuike;ernest obiagu;don pedro obaseki;chinua achebe;kelechi freeman ukadike;josephine edochie;pete edochie pete edochie;pete edochie;afam okereke;chinny onwugbenu;kenneth nnebue;andy amenechi;adaeze obiagu;desmond sola fosudo;don pedro;abigail obiagu;ifan ifeanyi michael,school of journalism;netflix;anambra broadcasting service;nigerian television authority;lionheart transport company;toronto international film festival;nigerian broadcasting corporation;john college;billionaire club;africa film academy;university of nigeria,"4#Zaria, Kaduna, Nigeria#NI#NI23#11.1132#7.72518#-2032065;4#Igodo, Kogi, Nigeria#NI#NI41#7.6102#7.4481#-2011211;5#Kaduna State, Kaduna, Nigeria#NI#NI23#10.3333#7.75#-2014091;4#London, London, City Of, United Kingdom#UK#UKH9#51.5#-0.116667#-2601889;1#Benin#BN#BN#9.5#2.25#BN;4#Enugu, Enugu, Nigeria#NI#NI47#6.4402#7.4943#-2006530;4#Toronto, Ontario, Canada#CA#CA08#43.6667#-79.4167#-574890;4#Anambra, Nigeria (General), Nigeria#NI#NI00#7.26667#7.4#-1999832;1#Nigeria#NI#NI#10#8#NI",KILL#7#warriors#1#Nigeria#NI#NI#10#8#NI;CRISISLEX_CRISISLEXREC#7#warriors#1#Nigeria#NI#NI#10#8#NI;CRISISLEX_T02_INJURED#7#warriors#1#Nigeria#NI#NI#10#8#NI;CRISISLEX_T03_DEAD#7#warriors#1#Nigeria#NI#NI#10#8#NI;CRISISLEX_T03_DEAD#7#warriors#1#Nigeria#NI#NI#10#8#NI;,"2.02190395956192,5.13900589721988,3.11710193765796,8.25610783487784,17.2704296545914,0.92670598146588,1096",
20250308110000,gouv.bj,fernand maxim,,1#Benin#BN#BN#9.5#2.25#BN,,"-1.26126126126126,2.16216216216216,3.42342342342342,5.58558558558559,18.018018018018,1.8018018018018,529",srclc:fra;eng:GT-FRA 1.0
20250308093000,guardian.ng,patrick asowerien;bola tinubu;ahmed tinubu;abubakar momoh,orhionmwon local government council area;ugu youth association;regional development commission;niger delta development commission;board of the niger delta development commission;orhionmwon council area of edo;oben community;orhionmwon local council of edo;coordinator of ugu youth association,"4#Abraka, Delta, Nigeria#NI#NI36#5.79023#6.10473#-1996987;5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267;4#Niger Delta, Nigeria (General), Nigeria#NI#NI00#4.83333#6#-2020890;1#Benin#BN#BN#9.5#2.25#BN;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"-0.622083981337481,0.622083981337481,1.24416796267496,1.86625194401244,17.8849144634526,1.24416796267496,630",
20250308093000,guardian.ng,patrick asowerien;bola tinubu;ahmed tinubu;abubakar momoh,orhionmwon local government council area;ugu youth association;regional development commission;niger delta development commission;board of the niger delta development commission;orhionmwon council area of edo;oben community;orhionmwon local council of edo;coordinator of ugu youth association,"4#Abraka, Delta, Nigeria#NI#NI36#5.79023#6.10473#-1996987;5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267;4#Niger Delta, Nigeria (General), Nigeria#NI#NI00#4.83333#6#-2020890;1#Benin#BN#BN#9.5#2.25#BN;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"-0.622083981337481,0.622083981337481,1.24416796267496,1.86625194401244,17.8849144634526,1.24416796267496,630",
20250308093000,guardian.ng,patrick asowerien;bola tinubu;ahmed tinubu;abubakar momoh,orhionmwon local government council area;ugu youth association;regional development commission;niger delta development commission;board of the niger delta development commission;orhionmwon council area of edo;oben community;orhionmwon local council of edo;coordinator of ugu youth association,"4#Abraka, Delta, Nigeria#NI#NI36#5.79023#6.10473#-1996987;5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267;4#Niger Delta, Nigeria (General), Nigeria#NI#NI00#4.83333#6#-2020890;1#Benin#BN#BN#9.5#2.25#BN;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"-0.622083981337481,0.622083981337481,1.24416796267496,1.86625194401244,17.8849144634526,1.24416796267496,630",
20250308093000,guardian.ng,patrick asowerien;bola tinubu;ahmed tinubu;abubakar momoh,orhionmwon local government council area;ugu youth association;regional development commission;niger delta development commission;board of the niger delta development commission;orhionmwon council area of edo;oben community;orhionmwon local council of edo;coordinator of ugu youth association,"4#Abraka, Delta, Nigeria#NI#NI36#5.79023#6.10473#-1996987;5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267;4#Niger Delta, Nigeria (General), Nigeria#NI#NI00#4.83333#6#-2020890;1#Benin#BN#BN#9.5#2.25#BN;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"-0.622083981337481,0.622083981337481,1.24416796267496,1.86625194401244,17.8849144634526,1.24416796267496,630",
20250308093000,guardian.ng,esther eruanga;funmi osineye,international women day,1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN,,"4.69314079422383,4.69314079422383,0,4.69314079422383,11.5523465703971,0.36101083032491,254",
20250308093000,blueprint.ng,edesili anani okpebholo,office of the first lady;international women day,1#Benin#BN#BN#9.5#2.25#BN,,"4.85074626865672,5.59701492537313,0.746268656716418,6.34328358208955,22.3880597014925,2.23880597014925,251",
20250308093000,blueprint.ng,edesili anani okpebholo,office of the first lady;international women day,1#Benin#BN#BN#9.5#2.25#BN,,"4.85074626865672,5.59701492537313,0.746268656716418,6.34328358208955,22.3880597014925,2.23880597014925,251",
20250308093000,blueprint.ng,edesili anani okpebholo,office of the first lady;international women day,1#Benin#BN#BN#9.5#2.25#BN,,"4.85074626865672,5.59701492537313,0.746268656716418,6.34328358208955,22.3880597014925,2.23880597014925,251",
20250308093000,blueprint.ng,edesili anani okpebholo,office of the first lady;international women day,1#Benin#BN#BN#9.5#2.25#BN,,"4.85074626865672,5.59701492537313,0.746268656716418,6.34328358208955,22.3880597014925,2.23880597014925,251",
20250308093000,blueprint.ng,edesili anani okpebholo,office of the first lady;international women day,1#Benin#BN#BN#9.5#2.25#BN,,"4.85074626865672,5.59701492537313,0.746268656716418,6.34328358208955,22.3880597014925,2.23880597014925,251",
20250308093000,blueprint.ng,edesili anani okpebholo,office of the first lady;international women day,1#Benin#BN#BN#9.5#2.25#BN,,"4.85074626865672,5.59701492537313,0.746268656716418,6.34328358208955,22.3880597014925,2.23880597014925,251",
20250127170000,saharareporters.com,godwin obaseki;asue ighodalo;ikpoba okha lgas;faruk adamu kuta;ikpoba okha;benji ojietu,financial crimes commission;auchi council hall;labour party olumide akpata;athena centre for;progressives congress,"4#Oregbeni, Edo, Nigeria#NI#NI37#6.34919#5.65668#-2024004;1#Nigeria#NI#NI#10#8#NI;4#Auchi, Edo, Nigeria#NI#NI37#7.06667#6.26667#-2000903;1#Benin#BN#BN#9.5#2.25#BN;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"-4.3778801843318,1.15207373271889,5.52995391705069,6.68202764976959,19.3548387096774,0.345622119815668,796",
20250127170000,saharareporters.com,godwin obaseki;asue ighodalo;ikpoba okha lgas;faruk adamu kuta;ikpoba okha;benji ojietu,financial crimes commission;auchi council hall;labour party olumide akpata;athena centre for;progressives congress,"4#Oregbeni, Edo, Nigeria#NI#NI37#6.34919#5.65668#-2024004;1#Nigeria#NI#NI#10#8#NI;4#Auchi, Edo, Nigeria#NI#NI37#7.06667#6.26667#-2000903;1#Benin#BN#BN#9.5#2.25#BN;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"-4.3778801843318,1.15207373271889,5.52995391705069,6.68202764976959,19.3548387096774,0.345622119815668,796",
20250127170000,lanouvelletribune.info,,,1#Benin#BN#BN#9.5#2.25#BN,,"-7.69230769230769,1.92307692307692,9.61538461538462,11.5384615384615,23.7179487179487,0.641025641025641,294",srclc:fra;eng:GT-FRA 1.0
20250127181500,ecofinagency.com,,world bank;ecofin agency,1#Kenya#KE#KE#1#38#KE;1#Benin#BN#BN#9.5#2.25#BN,,"-4.19790104947526,1.19940029985008,5.39730134932534,6.59670164917541,24.1379310344828,0.149925037481259,605",
20250127181500,ecofinagency.com,,world bank;ecofin agency,1#Kenya#KE#KE#1#38#KE;1#Benin#BN#BN#9.5#2.25#BN,,"-4.19790104947526,1.19940029985008,5.39730134932534,6.59670164917541,24.1379310344828,0.149925037481259,605",
20250127173000,thetimes.com,robert napier;charles cameron;haile selassie;queen victoria;abebaw ayalew gella;ermias sahle;queen terunesh;addis ababa,foreign office;ethiopian heritage authority;charity commission;queen terunesh,"1#Benin#BN#BN#9.5#2.25#BN;1#Australia#AS#AS#-25#135#AS;1#United Kingdom#UK#UK#54#-4#UK;1#Uganda#UG#UG#2#33#UG;4#Magdala, Amara, Ethiopia#ET#ET46#11.4333#39.2833#-603984;1#Ethiopia#ET#ET#8#38#ET;4#Tewodros, Amara, Ethiopia#ET#ET46#11.5667#39#-620524;4#Cambridge, Cambridgeshire, United Kingdom#UK#UKC3#52.2#0.116667#-2591658",,"-0.947867298578199,3.3175355450237,4.2654028436019,7.58293838862559,19.5892575039494,0,604",
20250127173000,thetimes.com,robert napier;charles cameron;haile selassie;queen victoria;abebaw ayalew gella;ermias sahle;queen terunesh;addis ababa,foreign office;ethiopian heritage authority;charity commission;queen terunesh,"1#Benin#BN#BN#9.5#2.25#BN;1#Australia#AS#AS#-25#135#AS;1#United Kingdom#UK#UK#54#-4#UK;1#Uganda#UG#UG#2#33#UG;4#Magdala, Amara, Ethiopia#ET#ET46#11.4333#39.2833#-603984;1#Ethiopia#ET#ET#8#38#ET;4#Tewodros, Amara, Ethiopia#ET#ET46#11.5667#39#-620524;4#Cambridge, Cambridgeshire, United Kingdom#UK#UKC3#52.2#0.116667#-2591658",,"-0.947867298578199,3.3175355450237,4.2654028436019,7.58293838862559,19.5892575039494,0,604",
20250428051500,punchng.com,,food products export development authority,1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN;1#Togo#TO#TO#8#1.166667#TO;1#India#IN#IN#20#77#IN,,"-2.63852242744063,0,2.63852242744063,2.63852242744063,21.6358839050132,0.263852242744063,354",
20250428051500,punchng.com,,food products export development authority,1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN;1#Togo#TO#TO#8#1.166667#TO;1#India#IN#IN#20#77#IN,,"-2.63852242744063,0,2.63852242744063,2.63852242744063,21.6358839050132,0.263852242744063,354",
20250428051500,punchng.com,,food products export development authority,1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN;1#Togo#TO#TO#8#1.166667#TO;1#India#IN#IN#20#77#IN,,"-2.63852242744063,0,2.63852242744063,2.63852242744063,21.6358839050132,0.263852242744063,354",
20250123084500,rewmi.com,,prohibition s nuclear weapons,"1#Russia#RS#RS#60#100#RS;1#Burkina Faso#UV#UV#13#-2#UV;4#Bissau, Bissau, Guinea-Bissau#PU#PU11#11.85#-15.5833#-1488412;1#Ukraine#UP#UP#49#32#UP;1#Guinea#GV#GV#11#-10#GV;1#Benin#BN#BN#9.5#2.25#BN;1#Togo#TO#TO#8#1.166667#TO;1#Cape Verde#CV#CV#16#-24#CV;1#Gambia#GA#GA#13.5#-15.5#GA",,"0.530503978779841,3.71352785145889,3.18302387267904,6.89655172413793,19.0981432360743,0,350",srclc:fra;eng:GT-FRA 1.0
20250123120000,lequotidien.sn,dulce maria gonzalez;garcia rodriguez;garcia marquez,university some lagoon;university some lagoon a tenerife;university spanish;research a square;rector of university,"4#Tenerife, AndalucíSp, Spain#SP#SP51#37.2879#-1.74901#-404088;1#Belgium#BE#BE#50.833333#4#BE;4#Hodar, Region De Kaffrine, Senegal#SG#SG16#14.1333#-15.3333#-2268716;1#Spain#SP#SP#40#-4#SP;1#France#FR#FR#46#2#FR;1#Benin#BN#BN#9.5#2.25#BN",,"3.1413612565445,4.45026178010471,1.30890052356021,5.75916230366492,19.1099476439791,0,358",srclc:fra;eng:GT-FRA 1.0
20250305204500,vogue.com,trayvon martin,young,"1#United States#US#US#39.828175#-98.5795#US;1#France#FR#FR#46#2#FR;1#Haiti#HA#HA#19#-72.416667#HA;1#Benin#BN#BN#9.5#2.25#BN;1#Egypt#EG#EG#27#30#EG;2#Louisiana, United States#US#USLA#31.1801#-91.8749#LA;2#Florida, United States#US#USFL#27.8333#-81.717#FL","KILL#9#Ward Black Hatchet#2#Florida, United States#US#USFL#27.8333#-81.717#FL;","-5.4421768707483,1.70068027210884,7.14285714285714,8.84353741496599,23.1292517006803,0.340136054421769,268",
20250305204500,vogue.com,trayvon martin,young,"1#United States#US#US#39.828175#-98.5795#US;1#France#FR#FR#46#2#FR;1#Haiti#HA#HA#19#-72.416667#HA;1#Benin#BN#BN#9.5#2.25#BN;1#Egypt#EG#EG#27#30#EG;2#Louisiana, United States#US#USLA#31.1801#-91.8749#LA;2#Florida, United States#US#USFL#27.8333#-81.717#FL","KILL#9#Ward Black Hatchet#2#Florida, United States#US#USFL#27.8333#-81.717#FL;","-5.4421768707483,1.70068027210884,7.14285714285714,8.84353741496599,23.1292517006803,0.340136054421769,268",
20250305181500,punchng.com,felix ebama;utubor uchenna;michael anetor;akhere paul,commander of the special task;edo state house of assembly,"1#Benin#BN#BN#9.5#2.25#BN;4#Uromi, Edo, Nigeria#NI#NI37#6.70729#6.32843#10572694;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",ARREST#10000000#ransom#1#Benin#BN#BN#9.5#2.25#BN;SOC_GENERALCRIME#10000000#ransom#1#Benin#BN#BN#9.5#2.25#BN;CRISISLEX_C07_SAFETY#10000000#ransom#1#Benin#BN#BN#9.5#2.25#BN;,"-7.82828282828283,1.76767676767677,9.5959595959596,11.3636363636364,26.5151515151515,2.27272727272727,374",
20250305171500,causeur.fr,,,"1#Azerbaijan#AJ#AJ#40.5#47.5#AJ;4#Baku, Baki*, Azerbaijan#AJ#AJ09#40.3953#49.8822#-2705195;1#Russia#RS#RS#60#100#RS;1#Sudan#SU#SU#16#30#SU;1#France#FR#FR#46#2#FR;4#Moscow, Moskva, Russia#RS#RS48#55.7522#37.6156#-2960561;1#Benin#BN#BN#9.5#2.25#BN;4#Kremlin, Moskva, Russia#RS#RS48#55.7522#37.6156#-2960561;4#Caracas, Distrito Federal, Venezuela#VE#VE25#10.5#-66.9167#-938457;4#Tehran, Tehran, Iran#IR#IR26#35.75#51.5148#10074674;1#Martinique#MB#MB#14.666667#-61#MB",,"-2.39651416122004,3.81263616557734,6.20915032679739,10.0217864923747,17.2113289760349,0.217864923747277,863",srclc:fra;eng:GT-FRA 1.0
20250305190000,lanouvelletribune.info,,,1#Benin#BN#BN#9.5#2.25#BN,,"0,1.19047619047619,1.19047619047619,2.38095238095238,18.452380952381,0,161",srclc:fra;eng:GT-FRA 1.0
20250305190000,lanouvelletribune.info,,committee benin,1#Benin#BN#BN#9.5#2.25#BN,,"-1.4760147601476,3.690036900369,5.16605166051661,8.85608856088561,19.5571955719557,0,257",srclc:fra;eng:GT-FRA 1.0
20250305190000,lanouvelletribune.info,,committee benin,1#Benin#BN#BN#9.5#2.25#BN,,"-1.4760147601476,3.690036900369,5.16605166051661,8.85608856088561,19.5571955719557,0,257",srclc:fra;eng:GT-FRA 1.0
20250305190000,ultimasnoticias.com.ve,,foreign ministry venezuela,1#Benin#BN#BN#9.5#2.25#BN;1#United States#US#US#39.828175#-98.5795#US;1#Venezuela#VE#VE#8#-66#VE,,"2.46305418719212,4.92610837438424,2.46305418719212,7.38916256157635,17.2413793103448,0,185",srclc:spa;eng:GT-SPA 1.0
20250305190000,ultimasnoticias.com.ve,,foreign ministry venezuela,1#Benin#BN#BN#9.5#2.25#BN;1#United States#US#US#39.828175#-98.5795#US;1#Venezuela#VE#VE#8#-66#VE,,"2.46305418719212,4.92610837438424,2.46305418719212,7.38916256157635,17.2413793103448,0,185",srclc:spa;eng:GT-SPA 1.0
20250305190000,ultimasnoticias.com.ve,,foreign ministry venezuela,1#Benin#BN#BN#9.5#2.25#BN;1#United States#US#US#39.828175#-98.5795#US;1#Venezuela#VE#VE#8#-66#VE,,"2.46305418719212,4.92610837438424,2.46305418719212,7.38916256157635,17.2413793103448,0,185",srclc:spa;eng:GT-SPA 1.0
