GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1297999956,20260407,202604,2026,2026.2658,JUD,JUDGE,,,,,,JUD,,,,,,,,,,,,,1,0231,023,02,1,3.4,10,1,10,-9.69827586206893,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260407140000,https://lanouvelletribune.info/2026/04/benin-deux-meuniers-condamnes-a-pres-de-5-millions-fcfa-pour-fraude-electrique/
1297999958,20260407,202604,2026,2026.2658,JUD,JUDGE,,,,,,JUD,,,,,,,,,,,,,1,090,090,09,2,-2.0,10,1,10,-9.69827586206893,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260407140000,https://lanouvelletribune.info/2026/04/benin-deux-meuniers-condamnes-a-pres-de-5-millions-fcfa-pour-fraude-electrique/
1297933275,20260407,202604,2026,2026.2658,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,017,017,01,1,0.0,8,1,4,4.82398956975228,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260407051500,https://thesun.ng/okpebholo-okays-n2bn-grant-for-infrastructure-at-edo-varsity-raises-subvention-to-n250m/
1297933276,20260407,202604,2026,2026.2658,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,070,070,07,2,7.0,8,1,4,4.82398956975228,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260407051500,https://thesun.ng/okpebholo-okays-n2bn-grant-for-infrastructure-at-edo-varsity-raises-subvention-to-n250m/
1297933486,20260407,202604,2026,2026.2658,GOV,GOVERNOR,,,,,,GOV,,,,,,,,,,,,,1,010,010,01,1,0.0,20,1,10,4.82398956975228,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260407051500,https://thesun.ng/okpebholo-okays-n2bn-grant-for-infrastructure-at-edo-varsity-raises-subvention-to-n250m/
1297933498,20260407,202604,2026,2026.2658,GOV,ADMINISTRATION,,,,,,GOV,,,,,,,,,,,,,1,051,051,05,1,3.4,20,1,10,4.82398956975228,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260407051500,https://thesun.ng/okpebholo-okays-n2bn-grant-for-infrastructure-at-edo-varsity-raises-subvention-to-n250m/
1297944625,20260407,202604,2026,2026.2658,CVL,VILLAGE,,,,,,CVL,,,,,,,,,,,,,1,190,190,19,4,-10.0,20,1,10,-9.75609756097561,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260407064500,https://www.dagsavisen.no/notice/10283633
1297951590,20260407,202604,2026,2026.2658,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,10,1,10,3.05676855895196,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260407081500,https://dailypost.ng/2026/04/07/how-shallipopi-famous-pluto-zerry-dl-shut-down-goldberg-golden-fiesta-in-benin-on-easter-friday/
1297972491,20260407,202604,2026,2026.2658,NGA,NIGERIA,NGA,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,1,1,1,-0.84219858156028,1,Cameroon,CM,CM,,6.0,12.0,CM,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260407110000,https://theeagleonline.com.ng/2027-between-inec-and-adc-by-reuben-abati/
1297925833,20260407,202604,2026,2026.2658,NGA,NIGERIA,NGA,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,2,1,2,-0.85049239033125,1,Togo,TO,TO,,8.0,1.166667,TO,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260407034500,https://www.thisdaylive.com/2026/04/07/2027-between-inec-and-adc/
1297951450,20260407,202604,2026,2026.2658,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,042,042,04,1,1.9,10,1,10,3.05676855895196,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260407081500,https://dailypost.ng/2026/04/07/how-shallipopi-famous-pluto-zerry-dl-shut-down-goldberg-golden-fiesta-in-benin-on-easter-friday/
1298028729,20260407,202604,2026,2026.2658,BUS,BANK,,,,,,BUS,,,LEG,DELEGATE,,,,,,LEG,,,1,010,010,01,1,0.0,10,1,10,2.11132437619961,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260407174500,https://allafrica.com/stories/202604070649.html
1297933311,20260407,202604,2026,2026.2658,BUSGOV,BUSINESS,,,,,,BUS,GOV,,GOV,GOVERNOR,,,,,,GOV,,,1,042,042,04,1,1.9,20,1,10,4.82398956975228,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260407051500,https://thesun.ng/okpebholo-okays-n2bn-grant-for-infrastructure-at-edo-varsity-raises-subvention-to-n250m/
1297933510,20260407,202604,2026,2026.2658,GOV,GOVERNOR,,,,,,GOV,,,BUSGOV,BUSINESS,,,,,,BUS,GOV,,1,043,043,04,1,2.8,20,1,10,4.82398956975228,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260407051500,https://thesun.ng/okpebholo-okays-n2bn-grant-for-infrastructure-at-edo-varsity-raises-subvention-to-n250m/
1297933519,20260407,202604,2026,2026.2658,GOV,CHANCELLOR,,,,,,GOV,,,EDU,UNIVERSITY,,,,,,EDU,,,0,033,033,03,1,5.2,20,1,10,4.82398956975228,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260407051500,https://thesun.ng/okpebholo-okays-n2bn-grant-for-infrastructure-at-edo-varsity-raises-subvention-to-n250m/
1297933520,20260407,202604,2026,2026.2658,GOV,GOVERNOR,,,,,,GOV,,,EDU,UNIVERSITY,,,,,,EDU,,,0,051,051,05,1,3.4,20,1,10,4.82398956975228,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260407051500,https://thesun.ng/okpebholo-okays-n2bn-grant-for-infrastructure-at-edo-varsity-raises-subvention-to-n250m/
1297933521,20260407,202604,2026,2026.2658,GOV,CHANCELLOR,,,,,,GOV,,,EDU,UNIVERSITY,,,,,,EDU,,,0,070,070,07,2,7.0,20,1,10,4.82398956975228,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260407051500,https://thesun.ng/okpebholo-okays-n2bn-grant-for-infrastructure-at-edo-varsity-raises-subvention-to-n250m/
1297980435,20260407,202604,2026,2026.2658,NER,NIGER,NER,,,,,,,,BEN,BENINESE,BEN,,,,,,,,0,190,190,19,4,-10.0,5,1,5,-5.69620253164557,4,"Djerma, Tillabé, Niger",NG,NG09,22581,13.5583,2.4108,-1082002,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,20260407120000,https://defenceweb.co.za/land/land-land/sahel-terror-groups-use-forest-safe-havens-to-launch-attacks/
1297980439,20260407,202604,2026,2026.2658,NGA,NIGERIA,NGA,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-5.69620253164557,4,"Djerma, Tillabé, Niger",NG,NG09,22581,13.5583,2.4108,-1082002,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,20260407120000,https://defenceweb.co.za/land/land-land/sahel-terror-groups-use-forest-safe-havens-to-launch-attacks/
1297979859,20260407,202604,2026,2026.2658,BENGOV,BENIN,BEN,,,,,GOV,,,RAD,EXTREMIST,,,,,,RAD,,,0,040,040,04,1,1.0,9,1,9,-5.69620253164557,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,20260407120000,https://defenceweb.co.za/land/land-land/sahel-terror-groups-use-forest-safe-havens-to-launch-attacks/
1297979862,20260407,202604,2026,2026.2658,BENGOV,BENIN,BEN,,,,,GOV,,,RAD,EXTREMIST,,,,,,RAD,,,0,110,110,11,3,-2.0,8,1,8,-5.69620253164557,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,20260407120000,https://defenceweb.co.za/land/land-land/sahel-terror-groups-use-forest-safe-havens-to-launch-attacks/
1297979863,20260407,202604,2026,2026.2658,BENGOV,BENIN,BEN,,,,,GOV,,,RAD,EXTREMIST,,,,,,RAD,,,0,111,111,11,3,-2.0,8,1,8,-5.69620253164557,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,20260407120000,https://defenceweb.co.za/land/land-land/sahel-terror-groups-use-forest-safe-havens-to-launch-attacks/
1297979865,20260407,202604,2026,2026.2658,BFA,BURKINA FASO,BFA,,,,,,,,BEN,BENINESE,BEN,,,,,,,,0,190,190,19,4,-10.0,8,1,8,-5.69620253164557,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,20260407120000,https://defenceweb.co.za/land/land-land/sahel-terror-groups-use-forest-safe-havens-to-launch-attacks/
1297980436,20260407,202604,2026,2026.2658,NER,NIGER,NER,,,,,,,,BEN,BENINESE,BEN,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-5.69620253164557,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,20260407120000,https://defenceweb.co.za/land/land-land/sahel-terror-groups-use-forest-safe-havens-to-launch-attacks/
1297980440,20260407,202604,2026,2026.2658,NGA,NIGERIA,NGA,,,,,,,,BEN,BENINESE,BEN,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-5.69620253164557,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,20260407120000,https://defenceweb.co.za/land/land-land/sahel-terror-groups-use-forest-safe-havens-to-launch-attacks/
1297980522,20260407,202604,2026,2026.2658,RAD,EXTREMIST,,,,,,RAD,,,BENGOV,BENIN,BEN,,,,,GOV,,,0,040,040,04,1,1.0,8,1,8,-5.69620253164557,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,20260407120000,https://defenceweb.co.za/land/land-land/sahel-terror-groups-use-forest-safe-havens-to-launch-attacks/
1297980437,20260407,202604,2026,2026.2658,NER,NIGER,NER,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-5.69620253164557,4,"Arly, Region de l' Est, Burkina Faso",UV,UV86,154468,11.5833,1.46667,-1715595,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,20260407120000,https://defenceweb.co.za/land/land-land/sahel-terror-groups-use-forest-safe-havens-to-launch-attacks/
1297980441,20260407,202604,2026,2026.2658,NGA,NIGERIA,NGA,,,,,,,,BEN,BENINESE,BEN,,,,,,,,0,190,190,19,4,-10.0,5,1,5,-5.69620253164557,4,"Chibok, Borno, Nigeria",NI,NI27,191091,10.8658,12.847,-2003729,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,4,"Bariba, Benin (general), Benin",BN,BN00,5904,8.5837,1.69022,-1332529,20260407120000,https://defenceweb.co.za/land/land-land/sahel-terror-groups-use-forest-safe-havens-to-launch-attacks/
1298006106,20260407,202604,2026,2026.2658,RUS,RUSSIAN,RUS,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,061,061,06,2,6.4,2,1,2,-6.94980694980695,1,Ukraine,UP,UP,,49.0,32.0,UP,1,Greece,GR,GR,,39.0,22.0,GR,1,Benin,BN,BN,,9.5,2.25,BN,20260407150000,https://www.brandonsun.com/national/2026/04/04/sweden-stops-sanctioned-tanker-suspected-in-oil-spill
1283234057,20260110,202601,2026,2026.0274,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,2,1,2,-0.5859375,4,"Malanville, Atakora, Benin",BN,BN08,5865,11.8685,3.38989,-1334971,0,,,,,,,,4,"Malanville, Atakora, Benin",BN,BN08,5865,11.8685,3.38989,-1334971,20260110173000,https://fr.allafrica.com/stories/202601100168.html
1283250017,20260110,202601,2026,2026.0274,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,073,073,07,2,7.4,10,1,10,-3.78006872852234,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110213000,https://theeagleonline.com.ng/police-rescue-nine-kidnap-victims-in-first-drone-led-operation-in-edo/
1283238279,20260110,202601,2026,2026.0274,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,014,014,01,1,0.0,10,1,10,-0.95602294455067,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110184500,https://www.yahoo.com/news/articles/benin-heads-polls-failed-coup-175243559.html
1283238637,20260110,202601,2026,2026.0274,OPP,OPPOSITION PARTY,,,,,,OPP,,,,,,,,,,,,,0,010,010,01,1,0.0,5,1,5,-0.95602294455067,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110184500,https://www.yahoo.com/news/articles/benin-heads-polls-failed-coup-175243559.html
1283248942,20260110,202601,2026,2026.0274,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,010,010,01,1,0.0,10,1,10,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283248947,20260110,202601,2026,2026.0274,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,030,030,03,1,4.0,10,1,10,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283248950,20260110,202601,2026,2026.0274,COP,POLICE OFFICER,,,,,,COP,,,,,,,,,,,,,1,153,153,15,4,-7.2,10,1,10,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283227720,20260110,202601,2026,2026.0274,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,013,013,01,1,0.4,2,1,2,3.00230946882217,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110164500,https://www.thisdaylive.com/2026/01/10/brai-foundation-holds-free-medical-outreach-in-etsako-west/
1283227819,20260110,202601,2026,2026.0274,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,0,020,020,02,1,3.0,10,1,10,3.00230946882217,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110164500,https://www.thisdaylive.com/2026/01/10/brai-foundation-holds-free-medical-outreach-in-etsako-west/
1283228019,20260110,202601,2026,2026.0274,JORELI,HASSAN,JOR,,,,,ELI,,,,,,,,,,,,,1,051,051,05,1,3.4,6,1,6,3.00230946882217,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110164500,https://www.thisdaylive.com/2026/01/10/brai-foundation-holds-free-medical-outreach-in-etsako-west/
1283258924,20260110,202601,2026,2026.0274,HLH,DOCTOR,,,,,,HLH,,,,,,,,,,,,,0,190,190,19,4,-10.0,5,1,5,-6.04982206405694,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110234500,https://www.channelstv.com/2026/01/10/edo-doctors-commence-strike-over-abduction-of-colleague/
1283248895,20260110,202601,2026,2026.0274,BEN,BENIN,BEN,,,,,,,,CRM,GANG,,,,,,CRM,,,0,173,173,17,4,-5.0,4,1,4,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283248896,20260110,202601,2026,2026.0274,BEN,BENIN,BEN,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,030,030,03,1,4.0,4,1,4,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283248897,20260110,202601,2026,2026.0274,BEN,BENIN,BEN,,,,,,,,NGA,BENIN CITY,NGA,,,,,,,,0,1712,171,17,4,-9.2,1,1,1,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283248953,20260110,202601,2026,2026.0274,COP,POLICE,,,,,,COP,,,CRM,KIDNAPPER,,,,,,CRM,,,1,073,073,07,2,7.4,10,1,10,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283249223,20260110,202601,2026,2026.0274,MIL,GROUND TROOP,,,,,,MIL,,,CRM,KIDNAPPER,,,,,,CRM,,,0,190,190,19,4,-10.0,10,1,10,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283249237,20260110,202601,2026,2026.0274,MNCJPN,TOYOTA,JPN,,,,,MNC,,,NGA,BENIN CITY,NGA,,,,,,,,0,1712,171,17,4,-9.2,4,1,4,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283249301,20260110,202601,2026,2026.0274,SPY,OPERATIVE,,,,,,SPY,,,CRM,ROBBER,,,,,,CRM,,,0,173,173,17,4,-5.0,11,1,8,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283227924,20260110,202601,2026,2026.0274,GOV,GOVERNMENT,,,,,,GOV,,,BEN,BENIN,BEN,,,,,,,,1,173,173,17,4,-5.0,2,1,2,3.00230946882217,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110164500,https://www.thisdaylive.com/2026/01/10/brai-foundation-holds-free-medical-outreach-in-etsako-west/
1283228020,20260110,202601,2026,2026.0274,JORELI,HASSAN,JOR,,,,,ELI,,,BEN,BENIN,BEN,,,,,,,,1,051,051,05,1,3.4,4,1,4,3.00230946882217,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110164500,https://www.thisdaylive.com/2026/01/10/brai-foundation-holds-free-medical-outreach-in-etsako-west/
1283228132,20260110,202601,2026,2026.0274,NGO,NON GOVERNMENTAL ORGANISATION,,,,,,NGO,,,BEN,BENIN,BEN,,,,,,,,1,173,173,17,4,-5.0,2,1,2,3.00230946882217,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110164500,https://www.thisdaylive.com/2026/01/10/brai-foundation-holds-free-medical-outreach-in-etsako-west/
1283259012,20260110,202601,2026,2026.0274,MED,TELEVISION,,,,,,MED,,,LAB,WORKER,,,,,,LAB,,,1,012,012,01,1,-0.4,10,1,10,-6.04982206405694,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110234500,https://www.channelstv.com/2026/01/10/edo-doctors-commence-strike-over-abduction-of-colleague/
1283263669,20260111,202601,2026,2026.0301,MED,MEDIA,,,,,,MED,,,AFR,AFRICA,AFR,,,,,,,,0,090,090,09,2,-2.0,10,1,10,1.72744721689059,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111001500,https://www.nodo50.org/ceprid/spip.php/img/pdf/(www.nodo50.org/spip.php?article3013
1283233985,20260110,202601,2026,2026.0274,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,043,043,04,1,2.8,8,1,8,-0.5859375,0,,,,,,,,4,"Malanville, Atakora, Benin",BN,BN08,5865,11.8685,3.38989,-1334971,4,"Malanville, Atakora, Benin",BN,BN08,5865,11.8685,3.38989,-1334971,20260110173000,https://fr.allafrica.com/stories/202601100168.html
1283275350,20260111,202601,2026,2026.0301,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,173,173,17,4,-5.0,12,1,6,9.58605664488017,0,,,,,,,,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,20260111034500,https://www.globaltimes.cn/page/202601/1352858.shtml
1291336464,20260227,202602,2026,2026.1562,JUD,ATTORNEY,,,,,,JUD,,,,,,,,,,,,,1,020,020,02,1,3.0,10,1,10,-6.59722222222222,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,0,,,,,,,,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,20260227091500,https://lanouvelletribune.info/2026/02/benin-10-ans-ferme-pour-viol-sur-mineure-de-4-ans/
1291329210,20260227,202602,2026,2026.1562,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,141,141,14,3,-6.5,6,1,6,6.17283950617284,5,"Borgou, Borgou, Benin",BN,BN10,5886,9.75,2.75,-1332814,0,,,,,,,,5,"Borgou, Borgou, Benin",BN,BN10,5886,9.75,2.75,-1332814,20260227084500,https://www2.fundsforngos.org/children/call-for-eois-community-radio-partnership-for-childrens-rights-benin/
1291306584,20260227,202602,2026,2026.1562,NGODEV,DEVELOPMENT AGENC,,,,,,NGO,DEV,,,,,,,,,,,,0,070,070,07,2,7.0,10,1,10,2.97029702970297,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260227053000,https://www.ecofinagency.com/news-finances/2702-53311-benin-nsia-bank-secures-20-million-proparco-guarantee-for-smes
1291307856,20260227,202602,2026,2026.1562,GOV,GOVERNOR,,,,,,GOV,,,,,,,,,,,,,0,032,032,03,1,4.5,10,1,10,-7.24233983286908,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260227054500,https://www.premiumtimesng.com/news/more-news/860012-lawmaker-dismisses-claims-linking-okpebholo-to-attack-on-obi-other-opposition-leaders.html
1291308222,20260227,202602,2026,2026.1562,NGAOPP,BENIN CITY,NGA,,,,,OPP,,,,,,,,,,,,,1,010,010,01,1,0.0,2,1,2,-7.24233983286908,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260227054500,https://www.premiumtimesng.com/news/more-news/860012-lawmaker-dismisses-claims-linking-okpebholo-to-attack-on-obi-other-opposition-leaders.html
1291289511,20260227,202602,2026,2026.1562,GOV,SECRETARIAT,,,,,,GOV,,,,,,,,,,,,,1,042,042,04,1,1.9,10,1,10,-7.2419106317411,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260227024500,https://www.premiumtimesng.com/news/more-news/859996-apc-denies-involvement-in-edo-shooting-calls-for-investigation.html
